Date,Revenue,COGS,is_holiday,log_Revenue,log_COGS,revenue_lag_1,revenue_lag_2,revenue_lag_3,revenue_lag_7,revenue_lag_14,revenue_lag_30,cogs_lag_1,cogs_lag_7,cogs_lag_30,rev_roll7_mean,rev_roll7_std,rev_roll7_max,rev_roll14_mean,rev_roll30_mean,rev_roll30_std,rev_roll30_max,day_of_week,month,day_of_month,week_of_year,quarter,is_weekend,days_to_tet,pre_tet_7d,pre_tet_14d,on_tet,post_tet,promo_count,promo_active,promo_intensity,post_promo,sessions,sessions_lag7,sessions_lag14,sessions_roll7_mean,sessions_vs_avg,sessions_spike
2015-10-01,5328206.77,4579676.64,0,15.488525486312914,15.337139169333804,6245594.21,7149980.42,8161672.8,4990183.49,4322042.75,6760812.85,5509034.08,4532817.65,8154672.78,6878971.185714285,1570150.5393246547,9527329.68,5846398.527857144,5167689.225666667,1545745.9383224647,9527329.68,3,10,1,40,4,0,30,0,0,0,0,1,1,1,0,15491.0,20962.0,20086.0,19779.428571428572,0.8011053057087351,0
2015-10-02,2171539.56,1796561.55,0,14.590947409115524,14.401385702630671,5328206.77,6245594.21,7149980.42,5455949.84,4626830.39,2200298.26,4579676.64,4738294.51,2129220.78,6927260.225714286,1506279.344982429,9527329.68,5918267.386428572,5119935.689666667,1516687.5847577,9527329.68,4,10,2,40,4,0,30,0,0,0,0,0,0,0,1,15982.0,19659.0,17602.0,18997.85714285714,0.8293405198210758,0
2015-10-03,4071748.88,3247591.03,0,15.21958341096445,14.993424365847453,2171539.56,5328206.77,6245594.21,6622087.86,4866373.41,2827263.54,1796561.55,5772363.74,2604249.38,6458058.757142857,2328244.670101928,9527329.68,5742889.470000001,5118977.066333333,1518604.4536298513,9527329.68,5,10,3,40,4,1,30,0,0,0,0,0,0,0,0,15008.0,21009.0,20896.0,18472.571428571428,0.7852082831939895,0
2015-10-04,3492367.73,2871726.8,0,15.06609078315061,14.870424427499838,4071748.88,2171539.56,5328206.77,9527329.68,5970375.19,3174821.93,3247591.03,8445286.43,2868467.84,6093724.617142857,2492078.5563904555,9527329.68,5686130.575,5160459.910999999,1470066.1057898377,9527329.68,6,10,4,40,4,1,30,0,0,0,0,0,0,0,0,16759.0,21844.0,18429.0,17615.285714285714,0.8834754921083429,0
2015-10-05,4507541.9,3678096.41,0,15.3212627514852,15.117906168298145,3492367.73,4071748.88,2171539.56,8161672.8,5429549.96,4060108.04,2871726.8,7449690.47,3677521.7,5231587.195714286,2122780.432198203,8161672.8,5509130.042142858,5171044.771,1456355.2576878688,9527329.68,0,10,5,41,4,0,30,0,0,0,0,0,0,0,0,14395.0,18337.0,19819.0,16888.85714285714,0.7657770282850743,0
2015-10-06,4188998.54,3415837.46,0,15.247972490117755,15.04393354354526,4507541.9,3492367.73,4071748.88,7149980.42,3989413.65,5806076.99,3678096.41,6330231.0,5165364.57,4709568.495714285,1686638.4645055209,7149980.42,5443272.323571429,5185959.233,1446845.9258998358,9527329.68,1,10,6,41,4,0,30,0,0,0,0,0,0,0,0,15319.0,19122.0,19877.0,16325.714285714286,0.8218700373406583,0
2015-10-07,3426493.43,2803278.62,0,15.047048264441248,14.846300582574267,4188998.54,4507541.9,3492367.73,6245594.21,4492195.74,5427754.58,3415837.46,5509034.08,4736445.82,4286571.084285715,1299448.0179270199,6245594.21,5457528.387142858,5132056.618,1453055.6471678002,9527329.68,2,10,7,41,4,0,30,0,0,0,0,0,0,0,0,15755.0,17523.0,17652.0,15782.42857142857,0.8515495084200078,0
2015-10-08,3233949.18,2641121.98,0,14.98921491392941,14.786714755889934,3426493.43,4188998.54,4507541.9,5328206.77,4990183.49,4280040.71,2803278.62,4579676.64,3769505.38,3883842.4014285714,991465.2564188367,5328206.77,5381406.793571428,5065347.913000001,1484607.8974164473,9527329.68,3,10,8,41,4,0,30,0,0,0,0,0,0,0,0,16564.0,15491.0,20962.0,15529.857142857143,0.8983978102321747,0
2015-10-09,3267999.74,2663149.73,0,14.999688961400194,14.79502046477143,3233949.18,3426493.43,4188998.54,2171539.56,5455949.84,3647303.9,2641121.98,1796561.55,3266493.41,3584662.7457142854,775417.4825452433,4507541.9,5255961.485714286,5030478.195333333,1515649.3391978212,9527329.68,4,10,9,41,4,0,30,0,0,0,0,0,0,0,0,16177.0,15982.0,19659.0,15683.142857142857,0.8824845072881208,0
2015-10-10,3378102.79,2705337.11,0,15.0328251011591,14.810737456906276,3267999.74,3233949.18,3426493.43,4071748.88,6622087.86,3721441.58,2663149.73,3247591.03,3354394.08,3741299.9142857147,506498.6897908409,4507541.9,5099679.335714286,5017834.723333333,1529107.8998894999,9527329.68,5,10,10,41,4,1,30,0,0,0,0,0,0,0,0,13914.0,15008.0,21009.0,15711.0,0.7623747548061646,0
2015-10-11,3286486.34,2566855.85,0,15.005329874556027,14.758192692813322,3378102.79,3267999.74,3233949.18,3492367.73,9527329.68,5440903.55,2705337.11,2871726.8,4839456.19,3642207.6157142855,498869.753084177,4507541.9,4867966.116428571,5006390.097,1540388.6025888573,9527329.68,6,10,11,41,4,1,30,0,0,0,0,0,0,0,0,15458.0,16759.0,21844.0,15554.714285714286,0.8527297133295331,0
2015-10-12,4956524.37,4081540.58,0,15.41621552297321,15.221985313252748,3286486.34,3378102.79,3267999.74,4507541.9,8161672.8,4950740.04,2566855.85,3678096.41,4404176.85,3612795.988571428,514984.87214354146,4507541.9,4422191.592142857,4934576.1899999995,1569380.1130506857,9527329.68,0,10,12,42,4,0,30,0,0,0,0,0,0,0,0,13664.0,14395.0,18337.0,15368.857142857143,0.7585520301703559,0
2015-10-13,5498991.17,4432958.2,0,15.520075391593684,15.30457790998531,4956524.37,3286486.34,3378102.79,4188998.54,7149980.42,6063850.75,4081540.58,3415837.46,5333297.85,3676936.3414285714,654152.6751208056,4956524.37,4193252.4185714284,4934769.001,1569382.5227118242,9527329.68,1,10,13,42,4,0,30,0,0,0,0,0,0,0,0,15985.0,15319.0,19122.0,15264.42857142857,0.8901639252971391,0
2015-10-14,3411355.27,2666618.8,0,15.042620503322672,14.796322235821558,5498991.17,4956524.37,3286486.34,3426493.43,6245594.21,5951627.11,4432958.2,2803278.62,5241870.86,3864078.1457142862,946926.2601475123,5498991.17,4075324.6149999998,4915940.348333334,1558721.5040719735,9527329.68,2,10,14,42,4,0,30,0,0,0,0,0,0,0,0,16989.0,15755.0,17523.0,15359.57142857143,0.9534989878883348,0
2015-10-15,3768908.71,2948986.13,0,15.142296316005837,14.89697232359664,3411355.27,5498991.17,4956524.37,3233949.18,5328206.77,4289955.17,2666618.8,2641121.98,3759560.12,3861915.551428572,948108.7256578816,5498991.17,3872878.9764285716,4831264.620333333,1569480.4643654325,9527329.68,3,10,15,42,4,0,30,0,0,0,0,0,0,0,0,16071.0,16564.0,15491.0,15535.857142857143,0.9063633236141738,0
2015-10-16,3821540.36,2987369.39,0,15.15616439658178,14.909904090180367,3768908.71,3411355.27,5498991.17,3267999.74,2171539.56,4578098.38,2948986.13,2663149.73,4047593.29,3938338.341428571,909843.0581790234,5498991.17,3761500.543571429,4813896.405,1578534.167541709,9527329.68,4,10,16,42,4,0,30,0,0,0,0,0,0,0,0,14652.0,16177.0,15982.0,15465.42857142857,0.8356685766866034,0
2015-10-17,3662021.88,2894880.7,0,15.113526252149011,14.878454804596435,3821540.36,3768908.71,3411355.27,3378102.79,4071748.88,4322042.75,2987369.39,2705337.11,3890293.3,4017415.5728571424,864812.2928596585,5498991.17,3879357.743571429,4788677.804333333,1588443.4356732303,9527329.68,5,10,17,42,4,1,30,0,0,0,0,0,0,0,0,17243.0,13914.0,15008.0,15247.57142857143,0.9928790786948176,0
2015-10-18,4235369.07,3332133.13,0,15.25898126595776,15.019123536560697,3662021.88,3821540.36,3768908.71,3286486.34,3492367.73,4626830.39,2894880.7,2566855.85,4125549.97,4057975.442857143,836009.3632354701,5498991.17,3850091.529285714,4766677.108666668,1599660.6135879862,9527329.68,6,10,18,42,4,1,30,0,0,0,0,0,0,0,0,16988.0,15458.0,16759.0,15723.142857142857,0.9835628969598017,0
2015-10-19,6150586.07,4953145.42,0,15.63205809376341,15.415533573015118,4235369.07,3662021.88,3821540.36,4956524.37,4507541.9,4866373.41,3332133.13,4081540.58,4338177.32,4193530.118571429,763884.5358726037,5498991.17,3903163.0535714286,4753628.398,1602434.9074197635,9527329.68,0,10,19,43,4,0,30,0,0,0,0,0,0,0,0,14648.0,13664.0,14395.0,15941.714285714286,0.8490888679781197,0
2015-10-20,5151254.9,4073078.24,0,15.454751106987578,15.219909841388516,6150586.07,4235369.07,3662021.88,5498991.17,4188998.54,5970375.19,4953145.42,4432958.2,5199616.34,4364110.361428572,1044456.9513554539,6150586.07,4020523.351428571,4796435.486666666,1622577.1033954246,9527329.68,1,10,20,43,4,0,30,0,0,0,0,0,0,0,0,15301.0,15985.0,15319.0,16082.285714285714,0.8977791685817385,0
2015-10-21,3861128.76,3112793.66,0,15.16647038255525,14.951031485153708,5151254.9,6150586.07,4235369.07,3411355.27,3426493.43,5429549.96,4073078.24,2666618.8,4922952.43,4314433.7514285715,988239.9890107508,6150586.07,4089255.9485714287,4769131.477,1608976.2686375866,9527329.68,2,10,21,43,4,0,30,0,0,0,0,0,0,0,0,15121.0,16989.0,15755.0,15984.57142857143,0.892678981515919,0
2015-10-22,3503062.58,2822517.81,0,15.06914845217192,14.853140239288445,3861128.76,5151254.9,6150586.07,3768908.71,3233949.18,3989413.65,3112793.66,2948986.13,3510644.34,4378687.107142857,932804.4517181078,6150586.07,4120301.3292857143,4716850.770333333,1612255.3548799527,9527329.68,3,10,22,43,4,0,30,0,0,0,0,0,0,0,0,15219.0,16071.0,16564.0,15717.714285714286,0.9068482865876549,0
2015-10-23,4220053.16,3535441.18,0,15.25535852005306,15.078348935770231,3503062.58,3861128.76,5151254.9,3821540.36,3267999.74,4492195.74,2822517.81,2987369.39,4136948.97,4340709.088571428,966569.2922669393,6150586.07,4139523.715,4700639.068000001,1622236.4828140156,9527329.68,4,10,23,43,4,0,30,0,0,0,0,0,0,0,0,16428.0,14652.0,16177.0,15596.0,0.9880295342324047,0
2015-10-24,3836294.44,2963519.26,0,15.160017729746553,14.901888396697544,4220053.16,3503062.58,3861128.76,3662021.88,3378102.79,4990183.49,3535441.18,2894880.7,4532817.65,4397639.488571429,942326.144158196,6150586.07,4207527.530714286,4691567.648666667,1624201.9839307154,9527329.68,5,10,24,43,4,1,30,0,0,0,0,0,0,0,0,15087.0,17243.0,13914.0,15849.714285714286,0.9096097767827536,0
2015-10-25,4371735.18,3592252.8,0,15.290670783365442,15.094290362923727,3836294.44,4220053.16,3503062.58,4235369.07,3286486.34,5455949.84,2963519.26,3332133.13,4738294.51,4422535.568571429,921729.1418582132,6150586.07,4240255.505714285,4653104.680333333,1630536.9254910788,9527329.68,6,10,25,43,4,1,30,0,0,0,0,0,0,0,0,17383.0,16988.0,15458.0,15541.714285714286,1.0605598399062866,0
2015-10-26,5670407.54,4548016.77,0,15.5507717260183,15.330202041056893,4371735.18,3836294.44,4220053.16,6150586.07,4956524.37,6622087.86,3592252.8,4953145.42,5772363.74,4442016.441428571,918549.6281407134,6150586.07,4317773.28,4616964.191666666,1624131.531258271,9527329.68,0,10,26,44,4,0,30,0,0,0,0,0,0,0,0,17645.0,14648.0,13664.0,15598.142857142857,1.0815510097336527,0
2015-10-27,5227347.01,4220293.85,0,15.469414634778545,15.255415553239668,5670407.54,4371735.18,3836294.44,5151254.9,5498991.17,9527329.68,4548016.77,4073078.24,8445286.43,4373419.508571428,776659.1119592095,5670407.54,4368764.935,4585241.514333334,1592604.9557695924,9527329.68,1,10,27,44,4,0,30,0,0,0,0,0,0,0,0,14318.0,15301.0,15985.0,16026.285714285714,0.8836962425319705,0
2015-10-28,7029977.95,5631491.38,0,15.765694269472265,15.543885041365892,5227347.01,5670407.54,4371735.18,3861128.76,3411355.27,8161672.8,4220293.85,3112793.66,7449690.47,4384289.8100000005,789781.973553543,5670407.54,4349361.780714286,4441908.758666667,1298899.5537874368,8161672.8,2,10,28,44,4,0,30,0,0,0,0,0,0,0,0,15923.0,15121.0,16989.0,15885.857142857143,0.9982112482394587,0
2015-10-29,7420192.54,6015934.85,0,15.819715698361344,15.609922481323578,7029977.95,5227347.01,5670407.54,3503062.58,3768908.71,7149980.42,5631491.38,2822517.81,6330231.0,4836982.551428571,1227055.1887483564,7029977.95,4607834.829285714,4404185.597,1199796.361775977,7149980.42,3,10,29,44,4,0,30,0,0,0,0,0,0,0,0,14579.0,15219.0,16071.0,16000.42857142857,0.9185898028277872,0
2015-10-30,7246849.63,5898873.81,0,15.796077536591572,15.59027218051896,7420192.54,7029977.95,5227347.01,4220053.16,3821540.36,6245594.21,6015934.85,3535441.18,5509034.08,5396572.545714286,1398548.7263798413,7420192.54,4868640.817142857,4413192.667666667,1221930.395228937,7420192.54,4,10,30,44,4,0,30,0,0,0,0,0,0,0,0,16283.0,16428.0,14652.0,15909.0,1.0358384101410338,0
2015-10-31,5833943.99,4766615.28,0,15.579204000157258,15.377147235876786,7246849.63,7420192.54,7029977.95,3836294.44,3662021.88,5328206.77,5898873.81,2963519.26,4579676.64,5828972.041428572,1441421.3700814939,7420192.54,5113305.765,4446567.848333333,1285714.642551179,7420192.54,5,10,31,44,4,1,30,0,0,0,0,0,0,0,0,16765.0,15087.0,17243.0,15888.285714285714,1.069312361671865,0
2015-11-01,5794071.48,4691433.96,0,15.572345966725768,15.36124905524622,5833943.99,7246849.63,7420192.54,4371735.18,4235369.07,2171539.56,4766615.28,3592252.8,1796561.55,6114350.548571429,1149300.3558273744,7420192.54,5268443.058571429,4463425.755666667,1300898.9175807897,7420192.54,6,11,1,44,4,1,30,0,0,0,0,0,0,0,0,12648.0,17383.0,16988.0,16128.0,0.8045409150953198,0
2015-11-02,2770297.66,2300656.83,0,14.834465691846002,14.648705653048925,5794071.48,5833943.99,7246849.63,5670407.54,6150586.07,4071748.88,4691433.96,4548016.77,3247591.03,6317541.448571429,885269.4894318507,7420192.54,5379778.944999999,4584176.819666667,1247870.6407483392,7420192.54,0,11,2,45,4,0,30,0,0,0,0,0,0,0,0,12291.0,17645.0,14648.0,15451.57142857143,0.7873983800601765,0
2015-11-03,2095237.3,1642341.12,0,14.55517785188638,14.31163390295531,2770297.66,5794071.48,5833943.99,5227347.01,5151254.9,3492367.73,2300656.83,4220293.85,2871726.8,5903240.037142858,1615799.5439238548,7420192.54,5138329.772857144,4540795.112333333,1288267.601535245,7420192.54,1,11,3,45,4,0,30,0,0,0,0,0,0,0,0,14430.0,14318.0,15301.0,14686.714285714286,0.9298239584854758,0
2015-11-04,2658412.16,2230527.42,0,14.79323994635634,14.617749075007056,2095237.3,2770297.66,5794071.48,7029977.95,3861128.76,4507541.9,1642341.12,5631491.38,3678096.41,5455795.792857143,2172074.9678822258,7420192.54,4920042.801428571,4494224.098,1351191.7630814177,7420192.54,2,11,4,45,4,0,30,0,0,0,0,0,0,0,0,12298.0,15923.0,15121.0,14702.714285714286,0.7964286562344169,0
2015-11-05,2550367.78,2095931.27,0,14.751748526286043,14.555509009969668,2658412.16,2095237.3,2770297.66,7420192.54,3503062.58,4188998.54,2230527.42,6015934.85,3415837.46,4831286.394285714,2270267.2309585456,7420192.54,4834134.472857143,4432586.44,1392119.5489599162,7420192.54,3,11,5,45,4,0,30,0,0,0,0,0,0,0,0,13451.0,14579.0,15219.0,14184.857142857143,0.8750590919144913,0
2015-11-06,3113759.4,2524846.93,0,14.951341685577036,14.74169139313538,2550367.78,2658412.16,2095237.3,7246849.63,4220053.16,3426493.43,2095931.27,5898873.81,2803278.62,4135597.1428571427,2083144.6481857717,7246849.63,4766084.844285714,4377965.414666667,1433536.940650356,7420192.54,4,11,6,45,4,0,30,0,0,0,0,0,0,0,0,14154.0,16283.0,16428.0,14023.714285714286,0.9245380793332143,0
2015-11-07,2523233.52,2111797.74,0,14.741052176137275,14.563050625706964,3113759.4,2550367.78,2658412.16,5833943.99,3836294.44,3233949.18,2524846.93,4766615.28,2641121.98,3545155.681428571,1579074.7422645679,5833943.99,4687063.861428571,4367540.947000001,1441807.7071820367,7420192.54,5,11,7,45,4,1,30,0,0,0,0,0,0,0,0,13272.0,16765.0,15087.0,13719.57142857143,0.8699585078559771,0
2015-11-08,4183206.42,3467217.26,0,15.246588835616198,15.058863176247826,2523233.52,3113759.4,2550367.78,5794071.48,4371735.18,3267999.74,2111797.74,4691433.96,2663149.73,3072197.042857143,1238332.6233230992,5794071.48,4593273.795714286,4343850.425,1466700.2236582343,7420192.54,6,11,8,45,4,1,30,0,0,0,0,0,0,0,0,12234.0,12648.0,17383.0,13220.57142857143,0.807729128382319,0
2015-11-09,3409517.01,2730600.71,0,15.04208149322835,14.820032549468584,4183206.42,2523233.52,3113759.4,2770297.66,5670407.54,3378102.79,3467217.26,2300656.83,2705337.11,2842073.4628571426,665313.1425553281,4183206.42,4579807.455714286,4374357.314333334,1453005.3103744942,7420192.54,0,11,9,46,4,0,30,0,0,0,0,0,0,0,0,14367.0,12291.0,17645.0,13161.42857142857,0.956860150696427,0
2015-11-10,3237404.66,2600539.96,0,14.99028284479702,14.771230042888371,3409517.01,4183206.42,2523233.52,2095237.3,5227347.01,3286486.34,2730600.71,1642341.12,2566855.85,2933390.512857143,696935.9432442426,4183206.42,4418315.275,4375404.455,1452273.7151508327,7420192.54,1,11,10,46,4,0,30,0,0,0,0,0,0,0,0,14088.0,14430.0,14318.0,13458.0,0.937335743354883,0
2015-11-11,2928494.89,2445001.94,0,14.889999501062125,14.709556883344376,3237404.66,3409517.01,4183206.42,2658412.16,7029977.95,4956524.37,2600539.96,2230527.42,4081540.58,3096557.2785714283,594120.9603718616,4183206.42,4276176.535714285,4373768.399,1453569.802360428,7420192.54,2,11,11,46,4,0,30,0,0,0,0,0,0,0,0,13290.0,12298.0,15923.0,13409.142857142857,0.886936210444358,0
2015-11-12,3900732.76,3072175.13,0,15.176675236992834,14.937896705590544,2928494.89,3237404.66,3409517.01,2550367.78,7420192.54,5498991.17,2445001.94,2095931.27,4432958.2,3135140.5257142857,569170.660716517,4183206.42,3983213.46,4306167.416333334,1472567.592828886,7420192.54,3,11,12,46,4,0,30,0,0,0,0,0,0,0,0,13903.0,13451.0,14579.0,13550.857142857143,0.9286186605395512,0
2015-11-13,3144926.75,2547598.28,0,14.96130147487982,14.750662014860373,3900732.76,2928494.89,3237404.66,3113759.4,7246849.63,3411355.27,3072175.13,2524846.93,2666618.8,3328049.8085714285,566775.3539842825,4183206.42,3731823.475714286,4252892.136,1456751.2891699702,7420192.54,4,11,13,46,4,0,30,0,0,0,0,0,0,0,0,14681.0,14154.0,16283.0,13615.42857142857,0.9851499432973434,0
2015-11-14,4369752.69,3445998.98,0,15.290217201638878,15.052724690266182,3144926.75,3900732.76,2928494.89,2523233.52,5833943.99,3768908.71,2547598.28,2111797.74,2948986.13,3332502.287142857,564930.7796419095,4183206.42,3438828.9842857146,4244011.185333333,1462857.8795566391,7420192.54,5,11,14,46,4,1,30,0,0,0,0,0,0,0,0,14789.0,13272.0,16765.0,13690.714285714286,0.997546997151279,0
2015-11-15,4297274.47,3488973.66,0,15.273491768219206,15.065118457316512,4369752.69,3144926.75,3900732.76,4183206.42,5794071.48,3821540.36,3445998.98,3467217.26,2987369.39,3596290.7399999998,555091.9954460944,4369752.69,3334243.8914285717,4264039.318,1460239.669494916,7420192.54,6,11,15,46,4,1,30,0,0,0,0,0,0,0,0,12535.0,12234.0,12648.0,13907.42857142857,0.8479544690954927,0
2015-11-16,4316238.63,3541079.15,0,15.277895125134943,15.079942365686788,4297274.47,4369752.69,3144926.75,3409517.01,2770297.66,3662021.88,3488973.66,2730600.71,2894880.7,3612586.1757142856,576456.4346315897,4369752.69,3227329.819285714,4279897.121666667,1457849.7631788172,7420192.54,0,11,16,47,4,0,30,0,0,0,0,0,0,0,0,12803.0,14367.0,12291.0,13950.42857142857,0.8702380358979703,0
2015-11-17,3035948.85,2418023.08,0,14.926034898915905,14.698461268750796,4316238.63,4297274.47,4369752.69,3237404.66,2095237.3,4235369.07,3541079.15,2600539.96,3332133.13,3742117.8357142857,623197.7561912601,4369752.69,3337754.1742857145,4301704.346666667,1453174.1271071213,7420192.54,1,11,17,47,4,0,30,0,0,0,0,0,0,0,0,11316.0,14088.0,14430.0,13727.0,0.7769807883329289,0
2015-11-18,3208924.12,2787131.03,0,14.981446585447664,14.84052367886191,3035948.85,4316238.63,4297274.47,2928494.89,2658412.16,6150586.07,2418023.08,2445001.94,4953145.42,3713338.4342857143,654267.291065606,4369752.69,3404947.8564285715,4261723.672666666,1471446.8512636707,7420192.54,2,11,18,47,4,0,30,0,0,0,0,1,1,1,0,14680.0,13290.0,12298.0,13331.0,1.0212173913043479,0
2015-11-19,2934934.24,2722267.8,0,14.89219594626496,14.81697620823644,3208924.12,3035948.85,4316238.63,3900732.76,2550367.78,5151254.9,2787131.03,3072175.13,4073078.24,3753399.7528571426,604926.1904948349,4369752.69,3444270.1392857144,4163668.2743333336,1438889.1687026632,7420192.54,3,11,19,47,4,0,30,0,0,0,0,1,1,1,0,14557.0,13903.0,13451.0,13529.57142857143,1.0125857327688148,0
2015-11-20,3389498.76,3170548.9,0,15.036192905046253,14.969415600840822,2934934.24,3208924.12,3035948.85,3144926.75,3113759.4,3861128.76,2722267.8,2547598.28,3112793.66,3615428.535714286,672128.5292639495,4369752.69,3471739.172142857,4089790.9189999998,1443324.5056476423,7420192.54,4,11,20,47,4,0,30,0,0,0,0,1,1,1,0,13750.0,14681.0,14154.0,13623.0,0.9581035820299254,0
2015-11-21,2291920.41,2320486.62,0,14.644901067398177,14.657287902592037,3389498.76,2934934.24,3208924.12,4369752.69,2523233.52,3503062.58,3170548.9,3445998.98,2822517.81,3650367.3942857147,649572.657653884,4369752.69,3491434.840714286,4074069.919,1448460.4366450806,7420192.54,5,11,21,47,4,1,30,0,0,0,0,1,1,1,0,14699.0,14789.0,13272.0,13490.0,1.0275021145614645,0
2015-11-22,3070301.17,3152837.2,0,14.937286541429886,14.96381362100369,2291920.41,3389498.76,2934934.24,4297274.47,4183206.42,4220053.16,2320486.62,3488973.66,3535441.18,3353534.2114285715,735159.9895871244,4316238.63,3474912.4757142854,4033698.513333333,1481427.5901238858,7420192.54,6,11,22,47,4,1,30,0,0,0,0,1,1,1,0,14679.0,12535.0,12234.0,13477.142857142857,1.0273488441538141,0
2015-11-23,2329823.55,2370762.85,0,14.661303522277478,14.67872276076202,3070301.17,2291920.41,3389498.76,4316238.63,3409517.01,3836294.44,3152837.2,3541079.15,2963519.26,3178252.3114285716,607902.1755970232,4316238.63,3395419.243571428,3995373.4469999997,1491279.7732860593,7420192.54,0,11,23,48,4,0,30,0,0,0,0,1,1,1,0,11714.0,12803.0,14367.0,13783.42857142857,0.8231942993408262,0
